title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4,keyword
[봉동당] <b>두바이 쫀득쿠키</b> (피스타치오 카다이프 두바이 초콜렛),https://smartstore.naver.com/main/products/12820578011,https://shopping-phinf.pstatic.net/main_9036508/90365088960.jpg,4590,,봉동당,90365088960,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
빅 <b>두바이쫀득쿠키</b> 100g 2개입(총 200g) 두쫀쿠 모찌쿠키 카다이프 피스타치오,https://smartstore.naver.com/main/products/12789818146,https://shopping-phinf.pstatic.net/main_9033432/90334329094.4.jpg,25900,,규린이네수제과일청,90334329094,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
꽁이즈케이크릿 <b>두바이 쫀득쿠키</b> 핸드메이드 수제디저트 선물세트 답례품,https://smartstore.naver.com/main/products/11664710530,https://shopping-phinf.pstatic.net/main_8920922/89209220997.3.jpg,5400,,꽁이즈 케이크릿,89209220997,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
원조 <b>두바이쫀득쿠키</b> 쫀득볼 2세대 모찌쿠키 초콜릿 크리스마스 새해 선물 결혼식 남친 여친,https://smartstore.naver.com/main/products/11722894530,https://shopping-phinf.pstatic.net/main_8926740/89267405029.2.jpg,22900,,몬트쿠키,89267405029,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
<b>두바이 쫀득쿠키</b>세트(4ea),https://smartstore.naver.com/main/products/12793614783,https://shopping-phinf.pstatic.net/main_9033812/90338125732.2.jpg,22000,,가온베이커리 일산버터스콘,90338125732,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
<b>두바이 쫀득쿠키</b> 2세대 쫀득볼 모찌 답례품 선물,https://smartstore.naver.com/main/products/12634797302,https://shopping-phinf.pstatic.net/main_9017930/90179308208.jpg,4900,,조이츠,90179308208,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
<b>두바이쫀득쿠키</b> 6구 세트 (300g) 두바이쫀득모찌 쫀득쿠키택배 두바이쫀득볼 에이미미버터,https://smartstore.naver.com/main/products/12576943701,https://shopping-phinf.pstatic.net/main_9012145/90121454557.2.jpg,36000,,망구스디저트,90121454557,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
황홀스레 <b>두바이 쫀득쿠키</b> 생피스타치오 천연버터,https://smartstore.naver.com/main/products/12669876991,https://shopping-phinf.pstatic.net/main_9021438/90214387897.1.jpg,26500,,황홀스레 디저트,90214387897,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
<b>두바이 쫀득 쿠키</b> 모찌 답례품 선물 디저트 간식 졸업 응원 새해,https://smartstore.naver.com/main/products/12608514589,https://shopping-phinf.pstatic.net/main_9015302/90153025445.2.jpg,10800,,꾸밈디저트,90153025445,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
원조 <b>두바이 쫀득쿠키</b> 3세대 두쫀쿠 쫀득 모찌 볼 택배 초코 두비이 두쫀모찌 60g x4개,https://smartstore.naver.com/main/products/12913776103,https://shopping-phinf.pstatic.net/main_9045828/90458287095.jpg,24900,,브레두잇,90458287095,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
수제 <b>두바이쫀득쿠키</b>2구 디저트 선물 카다이프 모찌 디저트 초콜릿 회사 답례품 두쫀쿠 캠핑 결혼식,https://smartstore.naver.com/main/products/12730574921,https://shopping-phinf.pstatic.net/main_9027508/90275085862.1.jpg,11400,,Dessert4U,90275085862,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
<b>두바이쫀득</b>김밥 초콜릿 <b>쫀득쿠키</b> 새해 선물,https://smartstore.naver.com/main/products/12859238314,https://shopping-phinf.pstatic.net/main_9040374/90403749307.jpg,23000,,원투고홈,90403749307,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
[동그라미<b>쿠키</b>] 수제<b>쿠키</b> <b>두바이</b>초콜릿 외 14종 간식 회사 디저트 선물 답례품,https://smartstore.naver.com/main/products/5833881427,https://shopping-phinf.pstatic.net/main_8337838/83378380841.8.jpg,8900,,동그라미쿠키,83378380841,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
해피버스데이 1+1+1 <b>두바이쫀득쿠키</b> 카다이프 피스타치오 가득 두쫀쿠 세트 오픈 이벤트,https://smartstore.naver.com/main/products/12923571568,https://shopping-phinf.pstatic.net/main_9046808/90468082560.jpg,13500,,해피버스데이케이크,90468082560,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
두쫀쿠 <b>두바이 쫀득</b> 초코 모찌 <b>쿠키</b> <b>두바이</b>초코모찌 240g,https://smartstore.naver.com/main/products/12814126280,https://shopping-phinf.pstatic.net/main_9035863/90358637229.2.jpg,13800,,ㅍㅏㅁ,90358637229,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
"<b>두바이쫀득쿠키</b> 75g, 1개",https://search.shopping.naver.com/catalog/58390333801,https://shopping-phinf.pstatic.net/main_5839033/58390333801.20260105103335.jpg,7100,,네이버,58390333801,1,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
[쿠커바켓] <b>두바이</b> 외 마시멜로 <b>쫀득 쿠키</b> 10종,https://m.a-bly.com/goods/30877809?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=30877809,https://shopping-phinf.pstatic.net/main_5092604/50926047269.5.jpg,6000,,ABLY,50926047269,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
[림온심 <b>두바이</b> 디저트] 초콜릿 <b>쫀득쿠키</b> 휘낭시에 브라우니 카다이프 피스타치오,https://smartstore.naver.com/main/products/10413622168,https://shopping-phinf.pstatic.net/main_8795812/87958127144.3.jpg,6300,,림온심,87958127144,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
<b>두바이쫀득쿠키</b> 80g,https://smartstore.naver.com/main/products/11785885911,https://shopping-phinf.pstatic.net/main_8933039/89330396498.jpg,22000,,베이커리쥬,89330396498,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
"[에인트커피] <b>두바이쫀득쿠키</b> 두쫀쿠 (카다이프,피스타치오 100% 두바이 초콜릿 쫀득볼)",https://smartstore.naver.com/main/products/5765158488,https://shopping-phinf.pstatic.net/main_8330965/83309657902.1.jpg,17700,,aint,83309657902,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
마시멜로 2세대 <b>두바이 쫀득쿠키</b>,https://smartstore.naver.com/main/products/12005181357,https://shopping-phinf.pstatic.net/main_8954969/89549692045.jpg,6500,,쿠커바켓,89549692045,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
"BIG 대왕 두쫀쿠 택배 /4알280g 고소함 극강 <b>두바이 쫀득 쿠키</b> 두바이모찌, 70g, 4개",https://smartstore.naver.com/main/products/12625992892,https://shopping-phinf.pstatic.net/main_9017050/90170503749.2.jpg,32000,,팔레트202,90170503749,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
<b>두바이 쫀득</b> 초코볼 <b>쿠키</b> 초코볼 답례품(4개입) 대량 납품 가능,https://smartstore.naver.com/main/products/12764761339,https://shopping-phinf.pstatic.net/main_9030927/90309272288.1.jpg,16720,,디토FNB,90309272288,2,,초코텍,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
<b>두바이쫀득쿠키</b> 6개 [어울림떡누리],https://smartstore.naver.com/main/products/12803274987,https://shopping-phinf.pstatic.net/main_9034778/90347785936.2.jpg,40000,,어울림떡누리,90347785936,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
다크 <b>두바이 쫀득쿠키</b> 모찌쿠키 95g~120g이상,https://smartstore.naver.com/main/products/11823961858,https://shopping-phinf.pstatic.net/main_8936847/89368472445.2.jpg,11900,,숨바꼭집 디저트 카페,89368472445,2,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
<b>두바이 쫀득</b>볼 50g 맛있는 <b>쫀득쿠키</b>,https://search.shopping.naver.com/catalog/58405436101,https://shopping-phinf.pstatic.net/main_5840543/58405436101.20260107123817.jpg,4200,,네이버,58405436101,1,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
팜스맘스베이킹 5 1 2세대 <b>두바이 쫀득쿠키</b> 5통주문시1통,https://search.shopping.naver.com/catalog/55771417062,https://shopping-phinf.pstatic.net/main_5577141/55771417062.20250713155702.jpg,11800,,네이버,55771417062,1,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
"<b>두바이</b>스타일 카다이프 <b>쫀득</b>볼 100g, 1개",https://search.shopping.naver.com/catalog/58390847309,https://shopping-phinf.pstatic.net/main_5839084/58390847309.20260105115205.jpg,4900,,네이버,58390847309,1,,,식품,과자/베이커리,스낵,쿠키/비스킷,두바이 쫀득쿠키
